high_shear_rep1	high_shear_rep2	high_shear_rep3	high_shear_rep4	low_shear_rep1	low_shear_rep2	low_shear_rep3	low_shear_rep4
ENSGALG00010011950	4.89135536986882	4.76264614717854	5.22406401784012	4.46567090732185	4.94433579784614	5.73389904043991	5.06802059197727	5.77921369510197
ENSGALG00010011953	5.19743805044726	4.76264614717854	4.83340696816418	4.58968983944456	4.57190372527374	5.49018006156114	5.1506061584257	5.48163987497791
ENSGALG00010011960	0.0341366281333562	-0.336529400874361	0.130098997926984	-0.8831491731573	0.0787074138684723	-1.30403507626092	-0.71998363049568	0.412944679645569
ENSGALG00010011961	5.42997067160887	5.52893518514578	5.34494152030303	5.38533873968497	5.5634557471711	6.17865787159972	5.37329823673053	6.04892518772724
ENSGALG00010011962	4.49281465761159	4.44269868960516	4.57553544934144	4.52487525156849	4.38031595677938	4.70667319780152	5.1030075248309	4.64176578983266
ENSGALG00010011973	4.43426396201313	4.21198170542873	4.50316142219769	4.13747054151981	4.27984339788149	4.98116718615958	4.5645943678983	4.95348858562849
ENSGALG00010011977	7.5011269538357	7.73058880269625	7.25398764603768	7.49059726244247	7.24252908463555	7.49472057297795	7.85179170462206	7.52763452667557
ENSGALG00010011979	5.56799130010487	5.29387463989384	4.97926885536542	5.20056167431074	5.33215835211806	5.81440832439707	5.53576090349667	5.75930562798637
ENSGALG00010011983	-1.22779322515687	-0.592071347233871	0.130098997926984	0.267023655877757	0.277080644938153	-0.600506254200078	-1.17652628674874	-1.22346997691006
ENSGALG00010011985	-1.84826276498509	-1.84826276498509	-0.0325279449397175	-1.84826276498509	-0.151358096140551	-0.909804571258982	-1.84826276498509	-0.455413424743092
ENSGALG00010011989	4.24284319545222	3.77055243352811	3.22919627652198	3.76900544181498	3.14396799128989	2.20312178750761	2.77931884116063	2.1674936016228
ENSGALG00010011992	3.46247843008329	3.97308344495245	3.90470433448643	3.94032851555515	3.75591185302913	3.59853185185154	3.90062879851729	3.53195412158637
ENSGALG00010011997	0.557458352128506	1.05484017543931	0.746471563317708	0.898760069086742	1.10148481747115	2.81204373972085	0.673771266422287	2.06742283057054
ENSGALG00010011998	5.32107973968951	4.90562963652936	4.95776623068009	5.30558570856683	5.61477205928818	5.61904907312619	5.31480726119165	5.71451617810169
ENSGALG00010012004	-0.463038075147805	0.644567425150722	-1.34230598136404	0.267023655877757	-1.20624371979633	-0.600506254200078	-1.17652628674874	-0.184709854894244
ENSGALG00010012016	4.58540941887512	4.33654454581898	4.93042927811505	4.7038864758039	4.74100583887485	4.51119501146441	4.66166037411813	4.68461828444262
ENSGALG00010012026	-1.84826276498509	-1.29945025666058	-0.968455355914254	-0.568300746771756	-0.763502417112195	-0.129650156105952	-1.84826276498509	0.0431356875406291
ENSGALG00010012028	4.11198948604264	4.52555861356999	4.78538883979997	5.04746319685635	4.67220463125382	4.37625143182582	4.3714993605986	4.09900142050161
ENSGALG00010012041	3.18318324102432	3.15232470937428	3.5353132336788	3.54217589363608	3.46190637773466	3.33301640182735	2.55511625836662	3.53195412158637
ENSGALG00010012043	5.60385199243049	5.66308974097227	5.6296359503638	5.57735591935808	5.63298906298588	5.69189441062599	6.07266527298886	5.69368839265933
ENSGALG00010012048	-1.84826276498509	-1.29945025666058	-0.671815863180859	-1.84826276498509	-0.151358096140551	-0.600506254200078	-1.17652628674874	-0.788922252084481
ENSGALG00010012049	3.98176552930441	4.1401707936729	4.22577680015205	3.98919654495669	4.10816009486289	4.41979274109327	3.67740457099205	4.44644022551472
ENSGALG00010012054	3.00690589838734	3.70095135643523	3.42993888145683	3.83732739847906	3.77244076353652	3.03001376887651	2.84692632349183	3.28699825625016
ENSGALG00010012059	4.78603583829226	4.76946224431764	5.81743682287249	5.45657534788597	5.16068833565213	4.9035464325908	4.92674854791437	4.75868428588737
ENSGALG00010012062	0.403192204937706	0.069087471479626	0.408923916104289	-0.0910077401874323	0.747385073411103	0.373897576402269	0.944570086148957	1.50418768772505
ENSGALG00010012070	3.51991746059708	2.9749762895225	2.9531105429376	3.42273629929519	3.28888025322746	3.05231855024222	3.52061957864658	3.21865994033216
ENSGALG00010012071	5.04925116540715	4.86801820908536	4.46556572997641	4.89552442745811	4.91485954637718	4.19766087931321	4.8628619014972	4.75064002294023
ENSGALG00010012072	3.83861008955252	2.85193162079878	2.99593596443576	2.37020989204761	3.5217910199682	3.78323116938913	3.52061957864658	3.75744079831095
ENSGALG00010012074	3.18318324102432	3.59749904485506	3.92700634789555	3.2729064939875	3.28888025322746	4.34948158601007	3.5411751283753	4.37497730704192
ENSGALG00010012077	6.12875571624845	6.1906052014408	6.17510345576487	6.31256194313991	6.19240729738304	6.38386376347844	6.27336887127853	6.04564144605738
ENSGALG00010012078	4.32033033455406	4.22195472475615	4.21675319203614	4.56572430237116	4.60918857515325	4.51119501146441	4.47127501393511	4.48574108612244
ENSGALG00010012083	9.82342496656196	10.3152890363855	9.26027512633589	9.75398931605585	9.62880776825362	9.20649842463174	8.91582202784744	8.95625617480071
ENSGALG00010012084	5.68561030631144	5.38545845417306	5.51284948525974	5.38989557668725	5.5586988330382	5.51046106713487	5.48891373637702	5.68104584748548
ENSGALG00010012085	5.31026735156004	5.16022391952667	5.42938533335947	5.23135672159347	5.50531065226759	6.64463098089515	5.5711741397914	6.1953924835281
ENSGALG00010012090	3.27501662064512	3.5665255682874	3.34966196380098	3.45788270725686	3.42055615257342	3.55232828230065	2.94274450586122	3.85070569727545
ENSGALG00010012092	4.93424038517492	3.84987013443225	3.03752670502924	2.12987491657039	1.88847785966485	2.12108706092169	5.00282303360647	2.1674936016228
ENSGALG00010012094	2.57264181107232	1.51036162424355	0.642490389661822	0.0990860855528249	1.46906807452346	2.03410493115519	2.51411196887114	1.78188360135625
ENSGALG00010012097	6.85725204974845	6.46914673320288	5.4371756906566	6.11754924417719	6.75489620466698	5.45293992168986	5.9965611588045	5.86741020261358
ENSGALG00010012098	-0.795324625722261	-1.84826276498509	-0.968455355914254	-1.84826276498509	-1.84826276498509	-1.30403507626092	0.139038437216578	-0.788922252084481
ENSGALG00010012099	0.823880696421724	0.758580241314939	0.130098997926984	1.67208272320006	0.747385073411103	1.84262662897073	0.673771266422287	0.23985712228246
ENSGALG00010012102	7.14731200651235	7.30273403130057	7.07332433054536	6.757233894183	7.14434702847218	7.73256434394127	6.99900328995045	7.77967314318584
ENSGALG00010012105	1.7060202137493	1.74976248068317	2.1627259003255	1.78709772721589	2.16375269241812	1.68024711434963	1.27422103136335	0.834286568370389
ENSGALG00010012106	2.29403949177108	2.68892720723462	3.09774760529036	2.72784896274761	1.29695195103405	2.96095258262838	2.38360550038948	2.01465804850645
ENSGALG00010012122	-0.193139121154759	-1.84826276498509	-1.34230598136404	-1.28646388576436	-1.84826276498509	-0.909804571258982	-0.37371376382626	-0.788922252084481
ENSGALG00010012127	4.67241801073937	4.70692605790767	5.03166374761621	4.76830308888627	4.84624996182396	5.07130078069857	5.13039872947232	4.92517803695096
ENSGALG00010012129	4.30951230737589	3.64274703371536	4.4731636546171	4.21141673048783	4.31411761937965	4.32220560752995	4.54437213296287	4.18508823206935
ENSGALG00010012133	2.33728782255532	2.17632961730669	1.0198258396224	2.47686056843193	2.63067276564406	2.38986224421907	2.0807461442871	1.64970686270458
ENSGALG00010012138	0.0341366281333562	0.069087471479626	1.24954466121695	0.553634567982888	1.20252627428408	1.04225261447349	0.340117633061773	0.0431356875406291
ENSGALG00010012144	-0.795324625722261	-1.29945025666058	-0.968455355914254	-1.84826276498509	-0.763502417112195	-1.84826276498508	-1.84826276498509	-1.84826276498508
ENSGALG00010012147	4.89859198493487	4.66367664752315	4.95776623068009	4.74714886097779	4.81467713371614	4.8408603688572	4.94999503332714	4.82913280074738
ENSGALG00010012151	-0.795324625722261	-0.902833209971187	0.276236946345564	-0.568300746771756	-0.425203852136823	-0.129650156105952	-0.37371376382626	0.412944679645569
ENSGALG00010012157	0.403192204937706	0.520765284880342	0.276236946345564	0.267023655877757	0.451445205773827	-0.909804571258982	0.673771266422287	-0.788922252084481
ENSGALG00010012159	3.46247843008329	3.81075631474746	3.33305628637564	3.33093126060982	3.50210437945425	2.73139863164383	3.22274496600401	3.60516122868165
ENSGALG00010012169	1.04868821200238	1.74976248068317	1.10053188225704	1.67208272320006	0.606990136458034	0.950226099486932	1.7684236464976	0.23985712228246
ENSGALG00010012172	4.89135536986882	4.58085304244144	4.42696404454739	4.54135392376651	4.74937979341254	4.72066767355115	4.6427626079823	4.68461828444262
ENSGALG00010012175	5.08774911696453	5.34496356122678	5.34494152030303	5.32950358584205	5.28109101499427	5.37544550424572	5.10990423506507	5.50573796113975
ENSGALG00010012191	5.67300516489139	5.48819683676481	4.64445155101202	5.10956050923751	5.4549995881666	5.6002481590607	5.05378473845503	5.68104584748548
ENSGALG00010012193	0.823880696421724	1.05484017543931	0.642490389661822	-0.0910077401874323	0.875321047710539	1.43069592628813	-0.71998363049568	1.25403434604808
ENSGALG00010012195	5.88458931804892	5.89270055825704	5.95130525993912	5.57735591935808	5.72926741886825	6.60933653150017	5.69099398921214	6.60757860071214
ENSGALG00010012198	4.12438801481005	4.31806719909696	4.00245542731464	4.0130235231909	4.31411761937965	4.07229578335788	4.74376453703198	4.63304040375668
ENSGALG00010012219	3.88306764672613	4.06459735651916	4.33821965033184	3.72640323471084	3.54121263414001	4.445300403141	3.74983844205444	4.79824624297579
ENSGALG00010012230	-0.795324625722261	-1.84826276498509	-1.84826276498508	-1.84826276498509	-0.151358096140551	-1.30403507626092	-1.84826276498509	-0.455413424743092
ENSGALG00010012242	0.696810828525329	0.385333520629478	1.10053188225704	0.678078060465939	1.54799216957867	-0.129650156105952	0.516568584354002	0.23985712228246
ENSGALG00010012248	2.60838851102719	2.65987499832147	1.31865052593962	2.96619490631936	2.16375269241812	2.73139863164383	3.06134092956376	2.06742283057054
ENSGALG00010012253	3.94029038528581	3.2530275470477	3.91589843543784	3.83732739847906	3.91325119006373	3.23891338384323	4.20112428943697	3.1951417122484
ENSGALG00010012264	2.9798685477112	3.31023915751048	2.99593596443576	3.14934849145355	2.73555558501503	2.07825143126794	2.87957794383007	2.65505883632028
ENSGALG00010012271	-0.795324625722261	-0.902833209971187	-1.34230598136404	-1.28646388576436	-1.84826276498509	-1.30403507626092	-1.84826276498509	-0.788922252084481
ENSGALG00010012274	0.557458352128506	1.44374454571659	1.31865052593962	0.678078060465939	1.54799216957867	1.62178844223035	0.944570086148957	2.47147269866501
ENSGALG00010012277	3.92619607224892	3.0440616032418	2.76783786657183	3.79672368225973	4.04153204596796	2.98434223348713	3.14429894154823	2.6201631181596
ENSGALG00010012285	4.23142587717874	4.06459735651916	4.76696184225511	4.44829933193851	3.39942793746955	4.11530599467389	3.56144191172591	3.64041728275675
ENSGALG00010012293	4.09948347992568	4.78971942157218	5.1736599586084	4.43071603242788	4.83842129563848	5.07675145476368	5.24760391310702	4.82147293183334
ENSGALG00010012300	0.696810828525329	0.235858544049667	-0.425890196934323	0.267023655877757	-1.20624371979633	0.224761031098311	0.340117633061773	-1.22346997691006
ENSGALG00010012307	1.7060202137493	2.40363524396128	1.17696131717468	2.08561748716222	2.05985735005226	1.94154013954863	2.13584619549138	0.412944679645569
ENSGALG00010012315	6.62830190253917	6.42017652233154	6.40102517391894	6.47148458980387	6.56396835607338	6.57122737349906	6.86478127508566	6.61202556743432
ENSGALG00010012317	-0.795324625722261	-1.84826276498509	-0.968455355914254	-0.8831491731573	-1.20624371979633	-1.30403507626092	-1.84826276498509	-1.84826276498508
ENSGALG00010012324	-0.463038075147805	-0.592071347233871	-1.84826276498508	1.09012100542586	-0.425203852136823	-0.909804571258982	-1.84826276498509	-0.788922252084481
ENSGALG00010012329	4.0483463320318	4.67823765384489	4.17076862415741	3.97713384353375	4.58131566234618	4.45370371212764	4.31293390653009	4.45636626485914
ENSGALG00010012331	2.60838851102719	2.21678879106773	1.72725352621298	2.47686056843193	1.69396056723813	1.04225261447349	1.27422103136335	0.567472835753092
ENSGALG00010012337	2.00317510641531	2.7996167864816	1.10053188225704	1.893616630317	2.26066602970519	1.73642897216554	2.28954380476005	2.01465804850645
ENSGALG00010012339	6.18013907933049	5.96276871137287	6.02034937217244	5.97622177950739	6.03348959728916	6.56542317087284	6.15832324606525	6.55773531836192
ENSGALG00010012343	5.74703509777094	5.74490911666727	5.87305800542451	5.38076746402806	5.30401105599131	6.40351686580861	5.2724052035646	6.70446254561536
ENSGALG00010012367	4.43426396201313	4.29935012980157	4.20767278863898	4.44829933193851	4.22084569201769	3.33301640182735	5.02488455313237	3.26457657854308
ENSGALG00010012372	3.40265737420046	3.5665255682874	3.38231068663387	3.54217589363608	3.39942793746955	3.59853185185154	3.73206805452617	3.99388366197337
ENSGALG00010012378	4.29861254813023	4.11897929936244	3.81188002710512	4.2010822213301	4.10816009486289	4.15707100108057	4.3942756859426	3.70844540054619
ENSGALG00010012399	2.15592513047661	1.74976248068317	2.08551794062917	0.553634567982888	0.992830216165665	3.07428373232979	0.139038437216578	2.84837151711787
ENSGALG00010012405	6.59750497949446	6.15200479864767	6.06125203157216	5.87908672760854	6.25255535368802	6.4546527382143	6.75687565333665	6.51800491878586
ENSGALG00010012407	8.59272632778839	8.39258271577902	8.5556747936071	8.66093449710727	8.43729923111145	8.6104893908675	9.2719073487347	8.08413330082143
ENSGALG00010012410	-1.84826276498509	-1.29945025666058	-1.84826276498508	0.0990860855528249	-1.20624371979633	-0.600506254200078	-0.37371376382626	-1.84826276498508
ENSGALG00010012415	6.16521536584299	5.72751280170645	6.12534066095664	6.20030133035103	6.08402296729905	6.17865787159972	6.18795609798724	6.24490993233058
ENSGALG00010012426	2.57264181107232	2.65987499832147	3.19284553997582	2.89103801810475	2.76888791103413	3.6285321232824	3.67740457099205	3.17123373730202
ENSGALG00010012450	0.823880696421724	0.864239059987368	0.130098997926984	0.997611009360376	0.0787074138684723	0.0584112238324904	0.340117633061773	0.23985712228246
ENSGALG00010012508	3.91196270617404	3.2530275470477	3.46083931315355	3.54217589363608	3.28888025322746	4.0166646683009	3.80187285861517	3.47450301112636
ENSGALG00010012509	4.26541028983705	4.50936297932956	4.41122945256053	3.86377525677117	3.98592145114036	5.73734484134323	3.83554823828891	5.60723350974369
ENSGALG00010012517	4.48321974035565	5.01864859156261	5.24196476766457	5.01243048565398	5.32657265431659	4.77532633936201	4.50305690306587	4.72623455901303
ENSGALG00010012538	5.87361433032674	6.1906052014408	6.26100614318677	6.10374609598233	6.23178757617412	6.39699553365794	6.33940950585408	6.08135795918793
ENSGALG00010012550	3.69637450008626	3.93721161999567	3.6997750694941	4.05952846319766	3.82092076325781	3.64330151506241	3.9321002643322	3.60516122868165
ENSGALG00010012565	7.07569651482461	7.00502323929504	6.79429987879181	6.8074889609061	6.7979169707315	7.1489747795433	7.13368633691663	6.99232320499989
ENSGALG00010012588	4.19662156844278	4.07563897495464	3.90470433448643	4.08223059871346	4.29135884859483	4.41979274109327	4.54437213296287	4.03420565789258
ENSGALG00010012593	0.823880696421724	5.33580822340673	-1.84826276498508	0.417434830820493	-1.20624371979633	5.32595351949238	5.06802059197727	1.15998411546665
ENSGALG00010012600	4.13668089783145	4.3905977561865	4.06412697796036	4.54135392376651	4.52390036730341	4.24684319729673	4.35997492150379	4.64176578983266
ENSGALG00010012601	6.11949499285871	6.6087116709279	5.49802894428871	5.60896920538726	5.59632208341544	6.87168681278321	6.51853590296254	5.60723350974369
ENSGALG00010012606	7.67975978834354	7.80130407900648	7.23511963188573	7.48101899480961	7.60401642733323	7.0760075687024	7.58848705405733	7.12892012800241
ENSGALG00010012610	8.81457202710488	9.11531487149789	9.12604447239545	9.12210882446824	8.8772606228879	8.14497027398731	8.37558597189534	8.20091215186658
ENSGALG00010012624	1.49306589773781	2.8260113199293	2.79234050560755	2.47686056843193	2.66648763271049	2.42447562826953	2.18891902811114	1.95988995974178
ENSGALG00010012633	1.63846880622943	2.2944544857983	2.12463834612948	3.01420886743929	2.89501154313367	2.55517799647252	1.90156891643475	2.39095562292461
ENSGALG00010012648	4.82453855413338	5.19101239231077	5.10685229713177	4.9582328112218	4.96605437548132	4.445300403141	5.50992272242211	4.40603870579771
ENSGALG00010012653	1.7060202137493	2.65987499832147	3.11727529402917	2.17281497726569	1.54799216957867	3.15894557433992	2.63378593622879	3.07143123252115
ENSGALG00010012662	4.1729433013457	4.54157445280129	4.51056440801408	3.92784841580436	4.27984339788149	4.62717860424388	4.42777983652797	4.61542970495067
ENSGALG00010012674	0.230433385122822	1.3005051982334	-0.671815863180859	-0.310005494859499	-0.425203852136823	0.746437338166622	-0.37371376382626	-0.455413424743092
ENSGALG00010012682	2.00317510641531	2.7996167864816	2.74291187577235	2.25504122879218	2.55626003223197	2.49130644507265	2.51411196887114	2.26107105357719
ENSGALG00010012683	5.31026735156004	5.35858854418446	5.52751932435838	4.93347557038822	5.3432652847796	6.24552062082811	5.08211734409209	6.15634517735154
ENSGALG00010012685	0.557458352128506	1.44374454571659	1.31865052593962	0.678078060465939	1.69396056723813	0.509051498730922	0.944570086148957	0.567472835753092
ENSGALG00010012696	3.42287459013982	3.59749904485506	3.2820606935044	3.4048367076773	2.83332753971624	3.07428373232979	3.41320483019452	3.35224536212155
ENSGALG00010012705	6.16821248416069	5.97166217997707	5.79639191153979	6.09260769643297	6.4984113783131	6.16080510374346	6.41095996927392	6.18349009772682
ENSGALG00010012720	8.04352861105276	8.03066849279125	7.824031295807	8.14186358255728	8.14213546668532	8.07247724214948	8.50089707452292	8.23446734033682
ENSGALG00010012732	4.07414146728741	4.28038703582469	4.69080599825516	4.32997963442755	4.41230983480493	3.84841507495112	3.80187285861517	4.02088981910236
ENSGALG00010012734	3.6456659100462	3.86267591839192	3.6997750694941	3.79672368225973	3.92808103351937	3.84841507495112	4.21398418120189	3.37335472819361
ENSGALG00010012738	6.46972079433177	6.53262520105464	5.96753431245844	6.15818356924889	6.24072468375566	6.49184925631866	6.73696652613622	6.31204429466839
ENSGALG00010012747	5.4547291492603	5.63350712507355	5.58475100234889	5.41246633446497	5.32657265431659	5.53046091583297	5.91621778537599	5.75126483847925
ENSGALG00010012753	5.41994707435826	5.52087902448643	5.57419157454727	5.5409427631472	5.57763309925797	5.69898066199618	5.61546431282774	5.6467805296067
ENSGALG00010012765	6.2609736254497	6.10697158552268	5.69282289254388	6.03267705792365	5.90820308563241	5.69189441062599	6.31872265568465	5.58930297341452
ENSGALG00010012767	4.55824960082605	4.35478823298487	4.4347674521273	4.21141673048783	4.24473506471928	4.20763239022963	4.1077447758037	3.99388366197337
ENSGALG00010012768	4.37323614385563	4.37280409646437	5.03680008185188	4.61326376597405	4.29135884859483	3.93499117781789	4.13504703017336	3.93830572570325
ENSGALG00010012772	6.15013566151318	5.95082482412821	5.7502345908676	5.92061975646157	6.0939206568143	5.62278003256176	6.17156860115948	5.71864589457076
ENSGALG00010012775	9.07266756546752	8.72702150254445	8.29025707659897	9.220363534233	8.86189623185385	8.78504277547256	8.78996403233656	8.13600485166468
ENSGALG00010012778	5.23793970364553	5.12345337440133	4.99518808342483	4.98859362965642	5.35428736093699	5.27943828699486	5.38471715548531	5.36528962364736
ENSGALG00010012786	6.05295004490556	5.94180156643674	5.87305800542451	5.45657534788597	5.41344804225047	6.26951880558685	5.7451544891369	6.09412963343895
ENSGALG00010012792	3.46247843008329	3.23344147975742	2.63866431527431	3.68250462207902	3.19390697027859	2.75878428718691	2.87957794383007	2.75495060317168
ENSGALG00010012797	6.00681792462199	6.17528874999752	6.1936181785677	5.71808823642178	5.74191221605669	6.42931135201885	5.87227683551135	6.49170142142786
ENSGALG00010012801	2.05590933163879	2.00209179251444	1.91747824896919	0.792634538407661	2.26066602970519	1.36092715567586	1.83653172161826	1.95988995974178
ENSGALG00010012819	5.75503096957978	5.4964370548878	5.54564931211791	5.22626964578658	5.59632208341544	5.61530844001891	5.48361333630051	5.61611589583539
ENSGALG00010012832	-1.84826276498509	-0.1195126600748	-0.968455355914254	0.997611009360376	-0.763502417112195	-0.345953546406941	-1.17652628674874	-0.788922252084481
ENSGALG00010012841	3.08510450086364	3.2135858476662	3.34966196380098	3.2925085341705	3.16915355010706	3.33301640182735	3.56144191172591	3.60516122868165
ENSGALG00010012842	6.82722847351576	6.87359447670687	7.05951108755726	6.67933918111055	6.74026606606615	7.2343675893705	6.52886514153097	7.19562204420126
ENSGALG00010012863	-1.22779322515687	-0.1195126600748	-0.425890196934323	-0.8831491731573	-0.425203852136823	0.950226099486932	-0.37371376382626	-1.22346997691006
ENSGALG00010012865	4.56735980333519	4.3456952269156	4.8741505241418	4.46567090732185	4.56242998263229	4.46205835742496	4.62361401203096	4.78255140395746
ENSGALG00010012867	7.31759796001701	7.64607879895876	7.49136418603984	7.58403145394769	7.80518082844791	8.03306600420912	8.02779657562128	8.04437918796521
ENSGALG00010012870	0.0341366281333562	-1.29945025666058	-0.0325279449397175	-0.0910077401874323	0.0787074138684723	0.373897576402269	-0.37371376382626	0.567472835753092
ENSGALG00010012876	3.62835908627121	4.00808493325135	4.20767278863898	4.2520300070184	3.26571661448402	2.98434223348713	3.34469482811422	3.12219532790611
ENSGALG00010012879	5.50774686665406	5.61848519003947	5.12143095997297	5.49515233860903	5.70364040371011	5.75104632884378	5.83113486566894	5.46206732803634
ENSGALG00010012887	-0.463038075147805	0.069087471479626	-0.425890196934323	-0.8831491731573	-0.763502417112195	-0.909804571258982	-0.0946767261305663	0.23985712228246
ENSGALG00010012891	-1.22779322515687	-0.336529400874361	-0.968455355914254	-1.28646388576436	-1.84826276498509	-0.345953546406941	-0.71998363049568	-1.22346997691006
ENSGALG00010012896	4.62956954883593	4.71400989976735	4.4731636546171	4.51656479056955	4.79862777180279	4.69254164160117	4.57460017364842	4.44644022551472
ENSGALG00010012899	4.21991748234775	4.21198170542873	4.22577680015205	4.22167773630232	4.50424268620991	4.28501643703353	4.99539358210099	4.16101166875344
ENSGALG00010012900	6.03991927284157	5.95082482412821	5.53116359453163	6.03267705792365	5.88938263940185	5.59265865002211	5.67247903348187	5.49132746548058
ENSGALG00010012908	6.16821248416069	5.88957554328693	5.73767242169111	6.05866704418584	6.24960676903399	6.08168759485668	6.44953063813255	6.23341074416322
ENSGALG00010012910	4.32033033455406	4.72105912882096	4.34651671821598	4.32997963442755	3.73919137441836	4.69962472239497	4.89515883115331	4.36447309619218
ENSGALG00010012911	4.12438801481005	4.15065094318108	4.41911819939344	4.38579671908389	4.7070153319265	4.34044677080091	4.35997492150379	4.04739971682454
ENSGALG00010012917	1.49306589773781	1.2231734238114	2.27130323981721	1.84134003551568	1.88847785966485	2.70348305837588	1.45841330405002	3.5506070935557
ENSGALG00010012924	-1.84826276498509	-1.29945025666058	-1.84826276498508	-0.8831491731573	-0.763502417112195	-0.345953546406941	-1.84826276498509	-0.184709854894244
ENSGALG00010012925	0.403192204937706	1.37390184911754	1.82549884899487	0.898760069086742	0.992830216165665	1.36092715567586	0.944570086148957	1.64970686270458
ENSGALG00010012944	4.70580345423142	4.57308241031795	4.617278865904	4.65928656071956	4.56242998263229	4.20763239022963	4.52386240875425	4.49540126826645
ENSGALG00010012948	6.65845512679271	6.75153329600289	6.7759870709997	6.6606050603854	6.75697416572422	7.07872660296372	6.8566037108752	7.06872288045256
ENSGALG00010012957	3.83861008955252	4.44269868960516	3.93802938893438	4.00115922312826	4.41230983480493	4.10467305327873	3.97805650015112	4.12412625511769
ENSGALG00010012962	3.89758751593297	3.79747911843757	3.56405868818832	3.62181472471736	3.46190637773466	3.64330151506241	4.3714993605986	4.32167431956158
ENSGALG00010012964	5.0361867893793	5.12876403714553	4.617278865904	4.84331818189633	4.89235028394006	4.5895440100173	5.29073032236252	4.99493924729434
ENSGALG00010012966	2.49837622563648	2.90241561692654	3.38231068663387	2.96619490631936	3.19390697027859	3.38666615850228	2.59498725977612	2.75495060317168
ENSGALG00010012967	4.68083707930278	5.27483896034108	5.21502965680962	5.3342399437753	4.62747577265044	3.61360996663089	4.18814873543568	3.53195412158637
ENSGALG00010012975	4.8396564569661	4.73505509003793	4.77927262128294	4.69654824843021	5.02931468981047	4.64929695972871	4.82982536701717	4.85937194654106
ENSGALG00010012976	2.24945451346088	2.40363524396128	1.24954466121695	2.63876608144043	2.00496218713207	2.83795385347158	3.74983844205444	2.26107105357719
ENSGALG00010012980	3.95424833597974	4.16105551060494	3.77547109765993	3.86377525677117	4.23283982537494	3.99379734623804	4.14850681509637	3.64041728275675
ENSGALG00010012985	4.16095682247967	4.27081119167789	4.45792757907294	4.2520300070184	3.89826732210057	3.79650569233132	4.34835768186239	4.12412625511769
ENSGALG00010012986	5.78657853408443	5.75180932937554	5.91271205338512	5.80936176770521	6.06066081650665	5.4612989784752	6.05132778510063	5.47188679300335
ENSGALG00010012988	8.62635118302257	8.88835390366866	8.38442858302784	8.928196514741	8.46743281847604	8.00760829386956	8.5524345926086	7.98647381229824
ENSGALG00010012991	4.08686811680641	3.7568982541466	3.60613068696205	3.69728640819141	3.56037626298489	4.0166646683009	4.06579747237679	4.19697749454313
ENSGALG00010012993	3.79273886629661	3.82391243377375	3.47604483066004	3.81038562249697	4.23283982537494	4.63458913140931	3.86845546361016	4.47601578380926
ENSGALG00010012998	3.99532977818293	4.12961395593557	4.19853487048204	4.38579671908389	3.91325119006373	3.86110574701377	4.28882542038154	3.95240222037391
ENSGALG00010013012	9.0105689979409	8.63438356982405	8.53086142701223	8.48523043013483	8.97019736578701	8.94819144202295	9.23374153784536	8.6586967220886
ENSGALG00010013015	3.8081918973974	3.70095135643523	3.90470433448643	3.88974698159817	3.82092076325781	3.92293673153015	4.02259390579922	4.09900142050161
ENSGALG00010013032	0.557458352128506	-0.1195126600748	-0.215843727273292	0.417434830820493	0.992830216165665	0.373897576402269	0.516568584354002	0.0431356875406291
ENSGALG00010013037	5.69810626710642	5.69207793053911	5.34494152030303	5.62451981282737	5.5102465913918	5.92128105122814	5.91621778537599	5.90050562362732
ENSGALG00010013051	6.85539377063211	6.84967287933028	6.27411408425855	6.62432576293268	6.72972438102283	6.98762438621828	6.84837952977885	6.88800936475201
ENSGALG00010013053	4.39386692292498	4.46806015035602	4.92489917395846	4.28175684437215	3.80494109421562	4.99850176614729	3.52061957864658	5.49132746548058
ENSGALG00010013063	3.25260046195064	3.23344147975742	3.60613068696205	3.44041652861854	3.44137940652742	3.19948347975431	3.56144191172591	3.41466885233845
ENSGALG00010013080	3.67966889346753	4.19182642943225	3.95982597615055	4.07092418537186	3.91325119006373	4.99274668429343	4.5944059754618	4.22046605762501
ENSGALG00010013082	2.71060295436748	2.68892720723462	3.07795196731155	3.14934849145355	2.80146747921158	3.05231855024222	3.08952696602521	3.69173672891407
ENSGALG00010013084	3.03344585310777	2.68892720723462	2.86344628148087	3.01420886743929	3.24217498757852	2.75878428718691	3.08952696602521	3.17123373730202
ENSGALG00010013089	4.37323614385563	4.37280409646437	4.58958455181104	4.35815810149334	4.55289361733338	4.80189822956679	4.38293247001906	4.7180067880433
ENSGALG00010013095	9.27667121556246	9.01420567044764	8.92500002023474	9.02108317039317	8.98622854395495	9.14133907220269	8.93293786811251	8.8845512576109
ENSGALG00010013099	4.8169197773856	4.7420024808435	4.6309291810823	5.1369265244585	4.78239785718586	6.30245943221163	5.1371660367672	5.24446619845236
ENSGALG00010013104	3.08510450086364	3.13131229287946	3.47604483066004	3.38671224195961	2.95416596506082	4.02796382888632	2.84692632349183	3.89517049044539
ENSGALG00010013109	-0.795324625722261	-0.592071347233871	-0.425890196934323	-0.8831491731573	-1.84826276498509	-1.84826276498508	-1.84826276498509	-1.84826276498508
ENSGALG00010013110	6.59750497949446	6.39174425162223	6.55036089126064	6.42339761517042	6.6289463614164	6.90883254605789	7.23179032752439	6.40466761443002
